license_id,address
str-03958l,1460 oliver ave 92109
str-02393l,4754 bancroft st 92116
str-02446l,5255 35th st 92116
str-03861l,734 jersey court 92109
str-04365l,3633 bayside 92109
str-05820l,3641 marlborough ave 92105
str-00911l,1328 thomas ave 92109
str-01542l,555 20th st 92102
str-04569l,6701 vista del mar ave #b 92037
str-04417l,5048 voltaire st 92107
str-02021l,3115 jemez ave 92117
str-04611l,2169 brant st 92101
str-04983l,824 cohasset court 92109
str-05266l,2658 e st 92102
str-01609l,5460 linda rosa ave san diego 92037
str-05939l,5072 providence rd 92117
str-01195l,4020 gresham st 92109
str-05343l,3786 se albatross st 92103
str-01322l,4316 arizona st st 92104
str-02714l,1917 1917 lincoln ave 92104
str-00601l,7337 olivetas ave 92037
str-05530l,5311 soledad mountain rd 92109
str-05543l,5361 van nuys court 92109
str-04616l,3261 ocean front walk #2a 92109
str-04621l,3990 strandway 92109
str-05314l,2203 cliff st 92116
str-02054l,4925 megan wy 92105
str-00105l,5059 niagara ave #2 92107
str-03716l,4711 cape may ave 92107
str-03218l,1741 ocean front st 92107
str-00533l,3335 lowell st 92106
str-00994l,8490 el paseo grande 92037
str-01381l,457 coast blvd #402 92037
str-03919l,12780 via esperia st 92014
str-00914l,5046 brighton ave 92107
str-04518l,5078 s muir ave 92107
str-01823l,8022 el paseo grande 92037
str-02041l,1313 pacific beach dr 92109
str-03468l,725 redondo court #35 92109
str-02282l,823 jersey court 92109
str-00025l,9563 la jolla shores dr 92037
str-01794l,826 santa barbara pl 92109
str-00728l,754 york court 92109
str-01515l,1246 grand ave 92109
str-04161l,1635 33rd st 92102
str-00973l,745 dover court 92109
str-01048l,755 san luis rey pl 92109
str-05171l,4767 ocean blvd #406 92109
str-01455l,3585 ocean front walk 92109
str-00894l,4020 sequoia st 92109
str-00208l,827 wilbur ave 92109
str-00661l,4961 brighton ave 92107
str-00251l,2182 oliver ave 92109
str-01581l,4546 west point loma blvd 92107
str-01688l,2801 ocean front walk #c 92109
str-03043l,2660 mission blvd #7 92109
str-00697l,4909 brighton ave ave 92107
str-02154l,826 capistrano #828 92109
str-02312l,4737 newport ave 92107
str-02442l,4236 cass st 92109
str-02465l,5345 mount blanca dr 92111
str-02537l,2426 upas st 92104
str-02090l,967 diamond st 92109
str-04146l,2652 a st #i 92102
str-04997l,5619 chelsea ave 92037
str-00457l,3109 emerson st 92106
str-01749l,1342 eighth ave 92101
str-04343l,6313 electric ave 92037
str-05310l,7821 boulevard pl 92037
str-00361l,336 nautilus st 92037
str-00798l,2129 crandall dr 92111
str-02910l,339 rosemont st 92037
str-01996l,5156 pacifica dr 92109
str-00758l,329 gravilla st 92037
str-05975l,6255 rancho mission rd #111 92108
str-01203l,735 verona court #735 92109
str-04292l,2613 mission blvd diego ca 92109
str-02701l,13785 nogales dr 92014
str-05341l,4554 cherokee ave 92116
str-02711l,1051 hornblend st 92109
str-03305l,716 isthmus court 92109
str-02377l,3665 ocean front walk 92109
str-04855l,2230 columbia st 92101
str-00664l,3441 bayside walk 92109
str-02917l,806 law st 92109
str-02867l,741 avalon court 92109
str-00668l,745 zanzibar court 92109
str-00597l,5045 narragansett ave #3 92107
str-01950l,5028 muir ave #b 92107
str-05330l,405 sloane st 92103
str-03928l,3260 geddes dr 92117
str-02953l,3724 28 st 92104
str-00192l,15454 nawa court 92129
str-00886l,3779 ocean front walk 92109
str-04986l,2284 1/2 congress st 92110
str-00716l,4465 ocean blvd #28 92109
str-03098l,834 isthmus court 92109
str-03746l,2755 hornblend st 92109
str-00739l,2595 ocean front walk #4 92109
str-02261l,2719 bayside walk #1 92109
str-00285l,710 salem court 92109
str-01001l,7710 via capri 92037
str-01380l,2744 treat st 92102
str-02777l,740 san luis rey pl 92109
str-04715l,1440 chalcedony st 92109
str-02004l,4753 falconhurst 92154
str-04682l,4250 manzanita dr 92105
str-05170l,7810 roseland pl 92037
str-05244l,2369 loring st 92109
str-03811l,5149 brighton ave 92107
str-05243l,3068 grape st 92102
str-04042l,542 21st st #2 92102
str-05961l,3928 wabaska dr 92107
str-06002l,4528 alabama st 92116
str-02091l,2471 presidio dr 92103
str-02178l,1772 chalcedony st 92109
str-00441l,720 dover court #1/2 92109
str-01841l,720 dover court 92109
str-03880l,1219 1/2 oliver ave 92109
str-03793l,2902 a st 92102
str-01896l,1560 ebers st 92107
str-03976l,3490 bayside #b 92109
str-04430l,840 isthmus 92109
str-00662l,4909 orchard ave #203 92107
str-04175l,3806 03rd ave 92103
str-03001l,812 ormond court 92109
str-00274l,8320 la jolla shores dr 92037
str-05828l,5054 muir ave 92107
str-03131l,821 salem court 92109
str-04162l,2580 via barletta 92037
str-03514l,1025 island #505 92101
str-01832l,4462 santa monica ave 92107
str-04400l,5876 ciudad leon court 92120
str-02768l,4674 point loma ave 92107
str-04547l,2807 strandway 92109
str-01157l,2924 mission blvd 92109
str-01641l,2052 via casa alta 92037
str-02441l,2658 marathon dr 92123
str-03255l,421 westbourne st 92037
str-02581l,2128 crenshaw st 92105
str-01617l,605 nautilus st 92037
str-02806l,718 ensenada court 92109
str-02625l,727 windemere court #a 92109
str-04029l,1261 reed ave 92109
str-04317l,1218 pennsylvania ave 92103
str-00305l,3310 32nd st 92104
str-03365l,4465 ocean blvd #26 92109
str-02037l,2220 camino de la reina #5303 92108
str-02147l,1835 locust st 92106
str-00482l,3135 emerson st 92106
str-01553l,4172 caledonia dr 92111
str-01627l,1838 32nd st 92102
str-01759l,7130 mohawk st 92115
str-01778l,903 tourmaline st 92109
str-03078l,5026 saratoga ave 92107
str-02142l,8122 camino del sol 92037
str-04256l,6012 estelle st 92115
str-05334l,10333 westchester ave 92126
str-01966l,948 g st #19 92101
str-02370l,4452 paola wy 92117
str-02504l,2957 union st 92103
str-02651l,2834 hawthorn st 92104
str-05163l,4073 gresham st #5 92109
str-04961l,8570 parkbrook ln 92114
str-00096l,457 coa% blvd #303 92037
str-04915l,4070 vermont st 92103
str-04555l,3804 03rd ave 92103
str-03060l,814 ormond court #upstairs 92109
str-00824l,3195 juniper st 92104
str-02404l,737 queenstown court 92109
str-01219l,7422 cuvier st 92037
str-02213l,3696 bayside walk #5 92109
str-00009l,3539 ocean front walk 92109
str-01506l,457 coast blvd #503 92037
str-02890l,750 whiting court #7 92109
str-00996l,829 san fernando pl #3 92109
str-03184l,5131 brighton 92107
str-01924l,3010 alta view dr #103 92139
str-02070l,3384 32nd st 92104
str-02254l,4225 bayard st 92109
str-00198l,3630 felton st 92104
str-02061l,817 toulon court 92109
str-04057l,13715 pine needles dr 92014
str-01284l,4026 riviera dr #4 92109
str-03819l,2660 mission blvd #4 92109
str-00826l,3244 marathon dr 92123
str-01697l,965 diamond st 92109
str-02803l,810 liverpool court 92109
str-05819l,5029 narragansett ave 92107
str-00936l,5280 cass st 92109
str-04776l,3627 crowell st 92103
str-02051l,7029 hillsboro st 92120
str-02076l,811 portsmouth court 92109
str-00373l,717 san luis obispo pl 92109
str-04538l,1335 la palma st #k3 92109
str-02875l,750 whiting court #4 92109
str-03212l,725 island court 92109
str-01993l,1148 bush st 92103
str-03374l,753 york court 92109
str-01760l,1033 cordova st 92107
str-01088l,730 portsmouth court 92109
str-01316l,718 deal court 92109
str-03052l,305 bonair st 92037
str-02601l,3767 32nd st 92104
str-00488l,3485 ocean front walk 92109
str-01197l,8321 el paseo grande la jolla 92037
str-02566l,1643 beryl 92109
str-02606l,4745 33rd st 92116
str-03387l,2637 mission blvd 92109
str-02214l,301 vista de la playa 92037
str-04425l,838 isthmus 92109
str-01886l,5035 w point loma blvd 92107
str-00638l,3888 riviera dr #404 92109
str-01176l,5467 elgin ave 92120
str-01217l,7904 calle de la plata 92037
str-01852l,3828 wightman st 92105
str-02100l,2012 reed ave 92109
str-01906l,2115 abbott st 92107
str-01514l,366 westbourne st 92037
str-00848l,3255 ocean front walk 92109
str-01830l,1503 robinson ave 92103
str-02911l,861 emerald st #4 92109
str-03290l,3243 ocean front walk ##02 92109
str-02944l,3722 28 st 92104
str-02405l,4135 epanow ave 92117
str-00843l,871 missouri st 92109
str-03927l,814 allerton court 92109
str-03593l,722 santa barbara pl 92109
str-02804l,812 liverpool court 92109
str-03295l,7066 jackson dr 92119
str-04553l,5069 long branch ave 92107
str-01791l,2742 treat st 92102
str-03730l,5138 cape may ave 92107
str-00934l,3744 robinson mews 92103
str-04158l,5432 candlelight dr 92037
str-01105l,1067 oliver ave 92109
str-05317l,3068 dwight st 92104
str-01705l,4684 santa cruz ave 92107
str-01871l,6851 alvarado ra #10 92120
str-03778l,803 liverpool court 92109
str-01577l,8477 el paseo grande 92037
str-02209l,2905 keats st 92106
str-04539l,2809 strandway 92109
str-04702l,503 sea ln 92037
str-04451l,1018 n beryl st 92109
str-00633l,3979 mount abraham ave 92111
str-05536l,954 s coast blvd #954 1/2 92037
str-02660l,7356 brodiaea wy 92037
str-02400l,806 portsmouth court 92109
str-01434l,7649 country club dr 92037
str-01234l,3628 mission blvd 92109
str-03628l,201 bonair st #e 92037
str-03433l,5119 muir ave 92107
str-02108l,4718 natalie dr 92115
str-02686l,6952 howe court 92111
str-04154l,811 1/2 portsmouth court 92109
str-01148l,3647 ocean front walk 92109
str-03941l,715 avalon court 92109
str-02300l,2019 bacon st 92107
str-01599l,3717 crane pl 92103
str-00555l,7642 goode st 92139
str-01375l,1569 guy st 92103
str-00999l,8351 el paseo grande 92037
str-00212l,4692 lotus st 92107
str-01782l,4832 mahogany vista ln 92102
str-02341l,232 rosemont st 92037
str-03187l,823 nantasket court 92109
str-02483l,737 rushville st 92037
str-02638l,4860 field st 92110
str-04087l,4502 north ave #a 92116
str-04062l,4002 sequoia st 92109
str-04807l,3841 mission blvd 92109
str-02007l,893 felspar st 92109
str-01292l,13565 mira montana dr 92014
str-02479l,6383 la jolla scenic drive south 92037
str-01509l,6221 lake arrowhead dr 92119
str-01845l,2677 ocean front walk 92109
str-02311l,806 balboa court #1/2 92109
str-00642l,2613 mission blvd #10 92109
str-01742l,834 balboa court 92109
str-04255l,836 w mission bay dr 92109
str-01512l,1562 ebers st 92107
str-04811l,4934 w point loma boulevard blvd #b 92107
str-04096l,3457 stetson ave 92122
str-04169l,6201 del cerro blvd 92120
str-00487l,709 agate st #4 92109
str-02593l,3252 hawk st 92103
str-01040l,5079 5079 diane ave 92117
str-02023l,5075 w point loma blvd #5075 92107
str-00892l,830 brighton court 92109
str-00139l,1072 f st 92101
str-02118l,8425 paseo del ocaso dr 92037
str-01383l,2330 albatross st #b 92101
str-01468l,2866 meade ave 92116
str-05930l,1468 hornblend st #7 92109
str-04864l,4753 brighton ave 92107
str-01638l,9843 la tortola pl 92129
str-01698l,1321 muirlands vista wy 92037
str-01766l,4736 kensington dr 92116
str-00442l,10955 parkdale ave 92126
str-05318l,7701 e ivanhoe ave 92037
str-05043l,3607 ocean front walk #5 92109
str-02542l,725 redondo court #34 92109
str-03371l,731 devon court 92109
str-00970l,722 isthmus court 92109
str-01326l,3958 centre st 92103
str-04443l,6315 montezuma rd 92115
str-05262l,4480 arch st 92116
str-04929l,5119 brighton ave 92107
str-04526l,3787 elliott st 92106
str-06001l,1260 parker pl #1 92109
str-04904l,301 bonair st 92037
str-05183l,3425 state st 92103
str-00616l,749 zanzibar court 92109
str-04544l,6047 soledad mountain rd 92037
str-00100l,4771 jewell st #2 92109
str-03943l,4936 crystal dr 92109
str-00954l,537 fern glen ave 92037
str-05550l,3526 ethan allen ave 92117
str-04465l,7782 lookout dr 92037
str-01785l,1241 prospect st #4 92037
str-01096l,8216 prestwick dr 92037
str-02082l,4977 santa cruz ave 92107
str-00259l,5275 middleton rd 92109
str-02089l,817 vanitie court 92109
str-01590l,720 lido court 92109
str-03004l,1752 linwood st #8 92110
str-05030l,3857 sequoia 92109
str-04375l,3133 ingelow st #a 92106
str-01301l,11359 cadence grove wy 92130
str-04847l,4682 mission blvd #a 92109
str-03637l,5062 millwood rd 92117
str-02232l,348 kolmar st 92037
str-04955l,6667 la jolla blvd 92037
str-00732l,4054 riviera dr 92109
str-04509l,711 island court #1 92109
str-03881l,6767 neptune pl #101 92037
str-02983l,714 york ct. 92109
str-01561l,929 madison ave # 92116
str-01699l,8866 8866 capcano rd 92126
str-01210l,4542 36th st 92116
str-01594l,3450 dwight st 92104
str-03177l,4803 bermuda ave 92107
str-02207l,1536 galveston st 92110
str-02343l,4471 greene st 92107
str-01126l,320 rosemont st 92037
str-02508l,3580 louisiana st 92104
str-03951l,4081 louisiana st 92104
str-04392l,3135 ingelow 92106
str-04126l,9099 penticton wy 92126
str-03797l,3741 wawona dr 92107
str-04671l,620 state st #317 92101
str-02406l,739 queenstown court 92109
str-03475l,3517 menlo ave 92105
str-02671l,4539 north ave #1/2 92116
str-05117l,2742 01st ave 92103
str-01801l,1340 8th ave 92101
str-04428l,1744 pacific beach dr #1 92109
str-00930l,7964 prospect pl 92037
str-00029l,1950 lee ln 92037
str-04880l,3512 31st st 92104
str-05298l,7784 lake tahoe ave 92119
str-05306l,2527 meade ave 92116
str-01470l,4291 corte favor 92130
str-02940l,1016 w briarfield dr 92109
str-01939l,1633 n law st 92109
str-02152l,17446 matinal dr 92127
str-02225l,3790 e arroyo sorrento rd #1 92130
str-05120l,724 zanzibar court 92109
str-01472l,720 jamaica court 92109
str-02285l,6669 archwood ave 92120
str-02681l,4585 cape may ave san diego ca. 92107
str-03647l,726 coronado court 92109
str-04216l,1544 chalcedony st #a 92109
str-04156l,3802 03 ave 92103
str-04944l,435 w elm st 92101
str-03682l,11219 spitfire rd 92126
str-00057l,4767 ocean blvd #505 92109
str-02180l,2138 reed ave 92109
str-03888l,4212 florida st 92104
str-00513l,3745 33rd st 92104
str-02103l,1970 paradise st 92114
str-03174l,6515 neptune pl 92037
str-02161l,8118 camino del sol 92037
str-01091l,1711 midvale dr 92105
str-00908l,1855 spindrift dr 92037
str-04861l,4486 kansas st 92116
str-01507l,3755 ocean front walk #3 92109
str-02466l,1632 dale st 92102
str-02659l,2619 columbia st 92103
str-04710l,1906 adams ave 92116
str-00002l,7103 monte vista ave 92037
str-03385l,727 vanitie court 92109
str-00723l,3290 loma riviera dr 92110
str-03899l,4010 e lark st 92103
str-00334l,2365 loring st 92109
str-04559l,709 ormond court 92109
str-05074l,3370 mission blvd 92109
str-04660l,2692 c st #4 92102
str-01718l,4283 ingraham st 92109
str-02880l,750 whiting court #5 92109
str-00038l,3254 strand wy 92109
str-01767l,3180 clairemont dr 92117
str-01027l,6756 aqueduct court 92119
str-01293l,10478 bedfont cr 92126
str-00152l,4857 longbranch ave 92107
str-00527l,5664 abalone pl 92037
str-01225l,7799 w starlight dr 92037
str-02063l,3936 brant st 92103
str-01957l,6489 edmonton ave 92122
str-02026l,6007 vista de la mesa 92037
str-04455l,2282 congress st 92110
str-02160l,826 capistrano pl 92109
str-02314l,1831 hixson ave 92105
str-05809l,2755 amulet st 92123
str-05823l,9448 capricorn wy 92126
str-00109l,3924 haines st 92109
str-04981l,5940 lauretta st 92110
str-01008l,3249 mobley st 92123
str-03466l,5372 chelsea st 92037
str-00636l,824 tangiers court 92109
str-00589l,3355 ocean front walk #c 92109
str-00921l,3111 natchez ave 92117
str-04686l,3332 bayside walk san diego 92109
str-00257l,823 sunset court 92109
str-00889l,1617 locust st 92106
str-02589l,736 san luis rey pl 92109
str-01180l,5207 ocean breeze court 92109
str-05204l,4730 noyes st #410 92109
str-05916l,5056 muir ave 92107
str-05921l,1811 adams ave 92116
str-05208l,443 westbourne st 92037
str-00403l,714 asbury court #2 92109
str-02763l,4744 del monte ave 92107
str-02012l,2522 baily ave 92105
str-00222l,8036 la jolla shores dr 92037
str-05525l,1119 reed ave #4 92109
str-04429l,3630 bayside ln #1 92109
str-03332l,4767 ocean blvd #706 92109
str-01600l,715 diamond st 92109
str-01851l,5335 5335 krenning street 92105
str-01648l,1133 diamond st 92109
str-04094l,8001 ocean ln 92037
str-00138l,5662 dolphin pl 92037
str-04995l,6186 calle vera cruz 92037
str-01650l,325 west street 92113
str-04445l,4869 lotus st 92107
str-04065l,1557 09th ave 92101
str-03806l,1790 froude st 92107
str-02200l,824 ormond court 92109
str-04297l,3670 bayside walk 92109
str-01417l,249 westbourne st 92037
str-01052l,3212 browning st 92106
str-03214l,7747 margerum ave #227 92120
str-03226l,3443 ocean front walk #i 92109
str-05808l,3104 via amata 92111
str-03745l,833 isthmus 92109
str-04177l,4407 logan ave 92113
str-04690l,4227 fanuel st 92109
str-01810l,960 law st 92109
str-04604l,719 kingston court 92109
str-03366l,4465 ocean blvd #25 92109
str-05249l,3368 mission blvd 92109
str-00199l,3920 twiggs st 92110
str-05021l,4868 del mar ave 92107
str-00159l,5125 brighton ave 92107
str-01783l,1241 prospect st #1 92037
str-00871l,4090 fanuel st #3d 92109
str-01824l,4767 ocean blvd #809 92109
str-02060l,3350 n 31st st 92104
str-02206l,5436 calumet ave 92037
str-00568l,3372 meade ave 92116
str-00325l,3633 mission blvd 92109
str-00266l,3468 bayside walk #c 92109
str-00280l,1005 solymar dr 92037
str-04049l,536 sea ln 92037
str-03937l,1523 felspar st 92109
str-02624l,3727 louisiana st 92104
str-03624l,6720 north elman st 92111
str-03973l,1410 oliver ave 92109
str-03425l,3855 mission blvd 92109
str-01861l,3840 sequoia st 92109
str-00311l,462 belvedere st 92037
str-02183l,769 grogan court 92154
str-02239l,2021 bacon st 92107
str-00612l,5041 narragansett ave #3 92107
str-02962l,5005 waring rd 92120
str-04805l,3626 ingraham st court 92109
str-00217l,4440 everts st 92109
str-01920l,4681 cape may ave 92107
str-02066l,5443 bergen st 92117
str-02249l,530 k st #205 92101
str-01329l,4974 crystal dr 92109
str-03257l,1740 torrey pines rd 92037
str-03312l,2660 mission blvd #1 92109
str-01863l,3854 sequoia #1/2 92109
str-02626l,3549 bear dr 92103
str-05818l,5051 savannah st 92110
str-02667l,727 windemere court #b 92109
str-04389l,1566 reed st #1/2 92109
str-03631l,4376 murrieta cr 92154
str-03232l,5133 wilts pl 92117
str-00089l,4751 newport ave 92107
str-00161l,4225 florida st #9 92104
str-05005l,4849 sparks ave 92110
str-05230l,663 s 65th st 92114
str-05251l,3767 35 st 92104
str-00005l,2941 b st 92102
str-02564l,828 tangiers court 92109
str-01670l,2143 w california st 92110
str-01807l,3703 ingraham st 92109
str-01874l,5971 la jolla corona dr 92037
